RAMP ID,Title,Status,Category,Type,Open Date,Close Date,Department,URL
225866,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 02:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9Vw9IAF
225865,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 01:30:02 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9QEwIAN
225864,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/19/2025 12:30:10 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9PSXIA3
225863,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 11:30:02 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9MODIA3
225862,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 10:30:02 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U9Hd4IAF
225861,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 09:30:02 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U99pCIAR
225860,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 08:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U95KAIAZ
225859,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 07:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U96zNIAR
225858,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 06:30:03 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U8uiAIAR
225857,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 05:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U8i2fIAB
225856,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 04:30:02 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U8v7tIAB
225855,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 03:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U8qo9IAB
225854,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 02:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U8i2cIAB
225853,RFQ-IS-26260238 - QIAGEN - REAGENTS AND CONSUMABLES - Closing: 10/31/2025 12:00 PM,Open,Commodity,None,10/18/2025 01:30:00 PM,10/31/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U8duDIAR
225852,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 01:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U8duCIAR
225851,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 12:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U8bXOIAZ
225850,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 11:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U8b5xIAB
225849,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 10:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U8YJNIA3
225848,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 09:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U8VIHIA3
225847,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 08:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U7nluIAB
225846,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 07:30:03 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U7iZJIAZ
225845,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 06:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U7f6nIAB
225844,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 05:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U7U9oIAF
225843,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 04:30:02 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U7XUDIA3
225842,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 03:30:02 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U7LpfIAF
225841,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 02:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U7Lw5IAF
225840,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 01:30:01 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U7GziIAF
225839,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/18/2025 12:30:00 AM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U7EY1IAN
225838,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/17/2025 11:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U76VeIAJ
225837,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/17/2025 10:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U70WgIAJ
225836,144815 HGS-CEMTEK INSTRUMENTATION UPGRADE,Open,Commodity,IFB - Invitation for Bid,10/17/2025 10:12:57 PM,11/06/2025 10:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000U70wTIAR
225835,"144445R1 PARTS, GENUINE FORD, NEW AND REMANUFACTURED, OWENS VALLEY",Open,Commodity,IFB - Invitation for Bid,10/17/2025 09:40:48 PM,10/27/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000U6w3FIAR
225834,LACDA25-119 - Supportive Housing Services - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/17/2025 09:30:00 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U6pHuIAJ
225833,Emergency Power Generator Maintenance Services,Open,Commodity,RFB - Request For Bid,10/17/2025 08:15:00 PM,11/14/2025 10:00:00 PM,"Harbor Department, Port of Los Angeles",https://www.rampla.org/s/opportunity-details?id=006Ql00000U6jdtIAB
225826,LACDA25-118 - Senior Grant Program Construction Rehabilitation Service - SG22-265 - Closing: 10/27/2025 3:00 PM,Open,Personal Services,None,10/17/2025 05:30:01 PM,10/27/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U67ojIAB
225824,"141943 CHEMICALS, REPLACEMENT PARTS, ""HACH"" ANALYZER (WATER)",Open,Commodity,IFB - Invitation for Bid,10/17/2025 04:04:38 PM,10/31/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000U5gv2IAB
225822,143931 Gas Chromatograph Triple Quadrupole Mass Spectrometer PAL Sample,Open,Commodity,IFB - Invitation for Bid,10/17/2025 03:15:48 PM,11/07/2025 10:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000U5aj7IAB
225819,RFB-IS-26200307 - 00156  / SMARTSHEET ENTERPRISE LICENSES - Closing: 10/24/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/17/2025 02:30:01 PM,10/24/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U5QS1IAN
225820,RFB-IS-26200305 - CUSTOM CONTACT LENS FOA - Closing: 10/31/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/17/2025 02:30:01 PM,10/31/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U5QS2IAN
225806,BEST VALUE - Request for Qualifications # 2610028 -186th St. ES,Open,Construction,RFQ-Prequal,10/17/2025 09:00:00 AM,11/05/2025 10:00:00 PM,LAUSD,https://www.rampla.org/s/opportunity-details?id=006Ql00000U3F2rIAF
225816,RFP 2025-129 - ONLINE PARENTING TOOL AS PART OF THE COURT VENDOR RESOURCE LIST PROJECT - Closing: 11/10/2025 3:00 PM,Open,Personal Services,RFP - Request For Proposal,10/16/2025 11:30:00 PM,11/10/2025 11:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U4849IAB
225814,LACDA25-117 - SENIOR GRANT PROGRAM CONSTRUCTION REHABILITATION SG22-257 - Closing: 10/24/2025 3:00 PM,Open,Personal Services,None,10/16/2025 10:30:01 PM,10/24/2025 10:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U3whKIAR
225793,TOS No. ES21-031 - Cultural Resources Assessment for CBD Sewer Rehabilitation Unit 1 – Jefferson Blvd to Exposition Blvd,Open,Personal Services,TOS - Task Order Solicitation,10/16/2025 06:00:00 PM,11/08/2025 12:00:00 AM,"Engineering Bureau, Public Works",https://www.rampla.org/s/opportunity-details?id=006Ql00000U2qZ7IAJ
225709,Justice Fair Production and Event Logistics Consultant,Open,Personal Services,RFP - Request For Proposal,10/16/2025 05:00:00 PM,11/06/2025 12:00:00 AM,Mayor Office,https://www.rampla.org/s/opportunity-details?id=006Ql00000TvrmrIAB
225775,RFB-IS-26200306 - 556-26025 SOFTWARE - MAINTENANCE - NUTANIX - Closing: 10/29/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/16/2025 02:30:03 PM,10/29/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U2FHpIAN
225779,RFB-IS-26200298 - 556-26020/SpokUpgrade - BRAND ONLY - Closing: 10/29/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/16/2025 02:30:03 PM,10/29/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U2FHtIAN
225778,RFB-IS-26200303 - 637073  PALO ALTO LICENSING AND MAINTENANCE - Closing: 10/29/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/16/2025 02:30:03 PM,10/29/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U2FHsIAN
225777,RFB-IS-26200292 - 16207P COMPUTER - SEVER & STORAGE - HPE - Closing: 10/29/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/16/2025 02:30:03 PM,10/29/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U2FHrIAN
225776,RFB-IS-26200302 - 584964 - SOFTWARE - DATA - DELPHIX (BRAND ONLY) - Closing: 10/29/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/16/2025 02:30:03 PM,10/29/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000U2FHqIAN
225769,"Building Automation Systems Parts (BAS), Equipment and Maintenance Services",Open,Commodity,RFB - Request For Bid,10/15/2025 10:30:00 PM,11/07/2025 10:00:00 PM,"Harbor Department, Port of Los Angeles",https://www.rampla.org/s/opportunity-details?id=006Ql00000U043xIAB
225766,143465R1 WELL COLUMN & SS LINESHAFT,Open,Commodity,IFB - Invitation for Bid,10/15/2025 09:04:15 PM,10/29/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000TzrxxIAB
225757,Transcription Services at Los Angeles International Airport (personal services),Open,Personal Services,RFB - Request For Bid,10/15/2025 09:00:00 PM,11/19/2025 10:00:00 PM,"Airports, Los Angeles World",https://www.rampla.org/s/opportunity-details?id=006Ql00000Tz7LeIAJ
225755,PW-RMO-216 - Request for Proposal-10 HR CAL/OSHA Construction Safety Training - Closing: 10/27/2025 5:00 PM,Open,Personal Services,None,10/15/2025 06:30:02 PM,10/28/2025 12:00:00 AM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000Tz5mrIAB
225732,"144642 VALVES, BUTTERFLY",Amended,Commodity,IFB - Invitation for Bid,10/15/2025 06:24:03 PM,10/28/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000TwdTJIAZ
225746,"PUMPS AND PARTS, MFRS.: MOYNO & TRILLIUM FLOW TECH WEMCO",Amended,Commodity,RFB - Request For Bid,10/15/2025 04:49:42 PM,11/19/2025 07:00:00 PM,General Services,https://www.rampla.org/s/opportunity-details?id=006Ql00000TyeBZIAZ
225301,Hazardous Substances Abatement Services,Amended,Personal Services,RFQ-Prequal,10/15/2025 04:15:00 PM,12/16/2025 09:00:00 PM,Recreation and Parks,https://www.rampla.org/s/opportunity-details?id=006Ql00000SuTC7IAN
225744,"144937 PARTS, MULTIPLE",Open,Commodity,IFB - Invitation for Bid,10/15/2025 04:09:21 PM,10/29/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000TyTjBIAV
225157,144319 OEM REPLACEMENT PARTS FOR ELLIOTT CRANES AND EQUIPMENT,Amended,Commodity,IFB - Invitation for Bid,10/15/2025 03:30:56 PM,10/29/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000SaJFKIA3
225740,RFB-IS-26200300 - 6607928 K-9'S WITH TRAINING & P.O.S.T. CERT- SPECS ATTACHED - Closing: 10/29/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/15/2025 11:30:03 AM,10/29/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000TxVboIAF
225738,RFB-IS-26200301 - 2621371- ANNUAL  MAINTENANCE -  CISCO MERAKI - Closing: 10/28/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/15/2025 11:30:03 AM,10/28/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000TxVbmIAF
225737,RFB-IS-26200299 - 579-26004/Ivanti Neurons Renewal - BRAND ONLY - Closing: 10/28/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/15/2025 11:30:03 AM,10/28/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000TxVblIAF
225736,Request for Services: CAPSMA EO-001 - Request for Services for as needed Public Sector Strategy Consulting Services: CAP,Open,Personal Services,None,10/15/2025 02:30:06 AM,10/15/2027 02:30:06 AM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000TwqySIAR
225735,144933 Barrel Locks and Curb Valve Locks,Open,Commodity,IFB - Invitation for Bid,10/15/2025 12:49:36 AM,10/24/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000TwoYPIAZ
225707,Larissa Drive (3305) Slope Mitigation,Open,Commodity,TOS - Task Order Solicitation,10/15/2025 12:00:00 AM,11/12/2025 10:00:00 PM,"Engineering Bureau, Public Works",https://www.rampla.org/s/opportunity-details?id=006Ql00000TvcELIAZ
225300,Environmental Health and Safety Services,Open,Personal Services,RFQ-Prequal,10/15/2025 12:00:00 AM,12/16/2025 10:00:00 PM,Recreation and Parks,https://www.rampla.org/s/opportunity-details?id=006Ql00000SuJr4IAF
225734,144647 VACUUM INTERRUPTERS 4.8KV,Open,Commodity,IFB - Invitation for Bid,10/14/2025 11:16:12 PM,10/24/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000TwgNxIAJ
225728,Request for Qualifications: CAPSMA  - Request for Qualifications (RFQ) for a Consulting & Professional Services Master A,Open,Personal Services,RFQ - Request For Qualification,10/14/2025 10:30:02 PM,10/14/2027 10:30:02 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000TwRLjIAN
225729,BRC0000579 - Topanga Canyon Beach Bus Shuttle Services (BRC0000579) - Closing: 11/12/2025 5:30 PM,Open,Personal Services,None,10/14/2025 10:30:02 PM,11/13/2025 01:30:00 AM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000TwRLkIAN
225723,"144676 TABK, 30-GALLON COOLING",Open,Commodity,IFB - Invitation for Bid,10/14/2025 10:08:19 PM,10/27/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000TwVHFIA3
225416,"Athletic Surface Inspection, Testing and Related Professional Services",Open,Personal Services,RFB - Request For Bid,10/14/2025 07:00:00 PM,11/18/2025 09:00:00 PM,Recreation and Parks,https://www.rampla.org/s/opportunity-details?id=006Ql00000T8OndIAF
225708,ITS-10608-S - Telecommunications Services Transition of Legacy Services RFI - Closing: 11/13/2025 12:00 PM,Open,Personal Services,None,10/14/2025 06:30:02 PM,11/13/2025 08:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000Tvh9CIAR
225694,RFB-IS-26200285 - 26-0634 Promotional Items - TSPECS - Closing: 10/29/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/11/2025 11:30:02 AM,10/29/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000Tmf8HIAR
225693,RFB-IS-26200266 - BRAND SPECIFIC - SHIGA TOXIN QUIK CHEK - SCHEDULE DELIVERY - Closing: 10/24/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/11/2025 11:30:02 AM,10/24/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000Tmf8GIAR
225691,"RFB-IS-26200269 - SOFTWARE (SALESFORCE) APPLICATIONS RENEWAL, BRAND ONLY - Closing: 10/27/2025 12:00 PM",Open,Commodity,RFB - Request For Bid,10/11/2025 11:30:02 AM,10/27/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000Tmf8EIAR
225690,RFB-IS-26200295 - 2621120-EMPLOYEE HEALTH SERVICES (EHS) CLOUD BASED SYSTEM - Closing: 10/24/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/11/2025 11:30:02 AM,10/24/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000Tmf8DIAR
225689,Sewer and Storm Drain Cleaning (Personal Services),Open,Personal Services,RFB - Request For Bid,10/11/2025 12:00:00 AM,11/18/2025 10:00:00 PM,"Airports, Los Angeles World",https://www.rampla.org/s/opportunity-details?id=006Ql00000Tlt8QIAR
225393,ATP Cycle 4: 112th St and Flournoy Elementary Schools Safety Improvements- Federal Project ATPL-5006(891),Amended,Construction,RFB - Request For Bid,10/10/2025 10:00:00 PM,11/26/2025 06:00:00 PM,"Engineering Bureau, Public Works",https://www.rampla.org/s/opportunity-details?id=006Ql00000T5xRlIAJ
225677,"133793 INSERT, INSULATING JOINT (WATER)",Open,Commodity,IFB - Invitation for Bid,10/10/2025 04:30:00 PM,10/30/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000TkdLqIAJ
225666,RFB-IS-26200274 - 637053 - UNDERGROUND DISCHARGE CONTAINER REPAIR FOX AIRFIELD - Closing: 10/24/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/10/2025 01:30:01 PM,10/24/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000Tk1A6IAJ
225669,RFB-IS-26200273 - STARLINK ARMADA-COMMANDER CONNECT ENHANCED ACCESS EXPANSION - Closing: 10/24/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/10/2025 01:30:01 PM,10/24/2025 07:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000Tk1A9IAJ
225639,BRC0000559 - On-Call Project Management and Related Services for Project Management Division III for Federally Funded Pr,Open,Personal Services,None,10/09/2025 07:30:00 PM,11/13/2025 01:30:00 AM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000TiCPmIAN
225490,Lankershim Facade Improvement Program,Open,Construction,RFB - Request For Bid,10/09/2025 07:00:00 PM,11/06/2025 11:00:00 PM,Los Angeles Neighborhood Initiative,https://www.rampla.org/s/opportunity-details?id=006Ql00000TIYP7IAP
221336,"Standard- and Medium-Duty Towing and Storage Services, Service Area 18 for LAPD",Open,Personal Services,RFP - Request For Proposal,10/09/2025 07:00:00 PM,12/04/2025 11:00:00 PM,Police,https://www.rampla.org/s/opportunity-details?id=006Ql00000LC4yDIAT
225634,"144855 INTERCONNECTION, SOLAR METER ADAPTER",Open,Commodity,IFB - Invitation for Bid,10/09/2025 03:52:12 PM,10/30/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000ThaHFIAZ
225629,RFB-IS-26200278 - KIT-SEXUAL-EVIDENCE-SEXUAL ASSAULT VICTIM- T-Specs - Closing: 11/5/2025 12:00 PM,Open,Commodity,RFB - Request For Bid,10/09/2025 03:30:01 PM,11/05/2025 08:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000ThSJkIAN
225560,TOS No. 83 - Strategic Asset Management Plan,Open,Personal Services,TOS - Task Order Solicitation,10/08/2025 08:00:00 PM,11/08/2025 12:00:00 AM,"Engineering Bureau, Public Works",https://www.rampla.org/s/opportunity-details?id=006Ql00000TXrKzIAL
224245,Hazardous Materials Waste Management Services,Amended,Personal Services,RFP - Request For Proposal,10/08/2025 06:00:00 PM,11/19/2025 11:00:00 PM,Fire,https://www.rampla.org/s/opportunity-details?id=006Ql00000QWauEIAT
225610,"144700 Castaic Power Plant Unit 7 - 12"" Jet Brake Valve",Open,Commodity,IFB - Invitation for Bid,10/08/2025 03:26:37 PM,10/31/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000TeL1pIAF
225589,2610020 VAUGHN EARLY EDUCATION CENTER - ADA POT MODIFICATIONS,Open,Construction,IFB - Invitation for Bid,10/08/2025 01:45:00 PM,11/03/2025 09:00:00 PM,LAUSD,https://www.rampla.org/s/opportunity-details?id=006Ql00000TbZu9IAF
225597,RMDJOC6787 - Pavement Reconstruction (Sustainable) South Los Angeles County - Closing: 10/28/2025 11:00 AM,Open,Construction,None,10/08/2025 12:30:02 AM,10/28/2025 06:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000TctXRIAZ
225588,"CNC TURNING MACHINE, MFR.: DN SOLUTIONS",Open,Commodity,RFB - Request For Bid,10/07/2025 05:49:19 PM,11/05/2025 07:00:00 PM,General Services,https://www.rampla.org/s/opportunity-details?id=006Ql00000TbERbIAN
225580,RFI for Keeler Yard Fuel Station Upgrade,Open,Construction,RFI - Request for Information,10/07/2025 02:30:00 PM,11/13/2025 07:45:00 AM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000TZHLSIA5
225576,BEST VALUE | BID/RFQ #2610025 | BROAD AVENUE ES | ADA BARRIER REMOVAL (PSA),Open,Construction,RFQ - Request for Quote,10/06/2025 11:00:00 PM,10/27/2025 09:00:00 PM,LAUSD,https://www.rampla.org/s/opportunity-details?id=006Ql00000TZ72jIAD
225572,"Installation and Repair of Vehicle Liftgates, Compartments, Toolboxes and other Upfits",Open,Personal Services,RFQ - Request for Quote,10/06/2025 09:00:00 PM,10/25/2025 12:00:00 AM,"Housing Authority, City of Los Angeles",https://www.rampla.org/s/opportunity-details?id=006Ql00000TYjRuIAL
225559,RFP #HM-2025-1003 - Minimum Premium Medical and Pharmacy Benefits Services Request for Proposals (RFP) - Closing: 11/7/2,Open,Personal Services,RFP - Request For Proposal,10/04/2025 04:30:01 AM,11/07/2025 08:00:00 PM,Los Angeles County,https://www.rampla.org/s/opportunity-details?id=006Ql00000TT5ejIAD
225558,TOS No. 113 - Sepulveda Boulevard Tunnel Near Mulholland Drive Phase 1 Project,Open,Personal Services,TOS - Task Order Solicitation,10/03/2025 10:00:00 PM,11/21/2025 11:00:00 PM,"Engineering Bureau, Public Works",https://www.rampla.org/s/opportunity-details?id=006Ql00000TSSVKIA5
225536,TOS No. 45 - Pre-Design Services for the Mulholland Drive Improvements between Saltillo Street and Trinidad Road Project,Open,Personal Services,TOS - Task Order Solicitation,10/03/2025 05:00:00 PM,11/12/2025 10:00:00 PM,"Engineering Bureau, Public Works",https://www.rampla.org/s/opportunity-details?id=006Ql00000TPpzVIAT
225472,FORMAL 2610023 MANHATTAN PLACE ES - NEW PLAY STRUCTURE & MATTING,Open,Construction,RFB - Request For Bid,10/03/2025 01:45:00 PM,10/31/2025 08:00:00 PM,LAUSD,https://www.rampla.org/s/opportunity-details?id=006Ql00000TGuVNIA1
225239,90853 As-Needed Well Drilling and Related Services,Amended,Personal Services,RFP - Request For Proposal,10/02/2025 08:16:07 PM,10/30/2025 09:00:00 PM,Water & Power,https://www.rampla.org/s/opportunity-details?id=006Ql00000Skmr7IAB
225556,IFB R-26011 HVAC Maintenance & Repair Services,Open,None,IFB - Invitation for Bid,10/02/2025 07:00:00 PM,10/30/2025 08:00:00 PM,LAUSD,https://www.rampla.org/s/opportunity-details?id=006Ql00000TSREHIA5
225557,RFP R-26007 Workforce Housing Development,Open,None,RFP - Request For Proposal,10/02/2025 07:00:00 PM,12/16/2025 07:30:00 PM,LAUSD,https://www.rampla.org/s/opportunity-details?id=006Ql00000TSXJhIAP
